"Sport","Entry","Contest_Date_EST","Place","Points","Winnings_Non_Ticket","Winnings_Ticket","Contest_Entries","Entry_Fee","Prize_Pool","Places_Paid"
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,204.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,204.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,212.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,212.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,212.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,212.04,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,174.22,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",3,187.34,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",3,187.34,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",10,121.64,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",10,121.64,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,152.68,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",8,174.22,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,121.64,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,121.64,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,152.68,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $10 50/50! by Jfantasyfootball (Thu)","2015-10-15 20:25:00",28,173.42,"$18.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (1/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (2/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (3/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (4/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (5/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (6/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (7/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (8/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (9/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 Triple Up [Top 30 Win $15] (Multi-Entry)  (Thu) (10/10)","2015-10-15 20:25:00",1,222.52,"$15.00","$0.00",100,"$5.00","$450.00",30
"NFL","NFL $5 50/50! by bmeyer3.20 (Thu)","2015-10-15 20:25:00",4,199.92,"$9.00","$0.00",50,"$5.00","$225.00",25
"NFL","NFL $5 50/50! by bmeyer3.20 (Thu)","2015-10-15 20:25:00",48,164.4,"$9.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",3,187.34,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (1/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (2/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (3/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (4/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (5/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (6/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (7/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (8/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (9/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (10/10)","2015-10-15 20:25:00",2,222.52,"$45.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL BIG $10 Triple Up [Top 30 Win $30]  (Thu)","2015-10-15 20:25:00",14,181.88,"$30.00","$0.00",100,"$10.00","$900.00",30
"NFL","NFL $5 50/50! by Shanley66 (Thu)","2015-10-15 20:25:00",89,137.9,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50! by ninernation80 (Thu)","2015-10-15 20:25:00",84,148.36,"$0.00","$0.00",100,"$5.00","$450.00",50
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",4,174.22,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",17,121.64,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,199.92,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",15,157.22,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,152.68,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",8,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",16,152.68,"$0.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",8,145,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",7,145,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",8,145,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL 10x Booster [Top 5 Win $100]  (Thu) (1/4)","2015-10-15 20:25:00",2,211.82,"$100.00","$0.00",57,"$10.00","$500.00",5
"NFL","NFL 10x Booster [Top 5 Win $100]  (Thu) (4/4)","2015-10-15 20:25:00",2,211.82,"$100.00","$0.00",57,"$10.00","$500.00",5
"NFL","NFL 10x Booster [Top 5 Win $100]  (Thu) (2/4)","2015-10-15 20:25:00",4,199.92,"$100.00","$0.00",57,"$10.00","$500.00",5
"NFL","NFL 10x Booster [Top 5 Win $100]  (Thu) (3/4)","2015-10-15 20:25:00",22,165.88,"$0.00","$0.00",57,"$10.00","$500.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",14,157.22,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",14,157.22,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",2,199.92,"$18.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",13,157.22,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $10 50/50! by rwilliams3140 (Thu)","2015-10-15 20:25:00",75,152.68,"$0.00","$0.00",100,"$10.00","$900.00",50
"NFL","NFL $5 50/50! by Samuel135 (Thu)","2015-10-15 20:25:00",4,199.92,"$9.00","$0.00",50,"$5.00","$225.00",25
"NFL","NFL $5 50/50! by packerbackerfan4 (Thu)","2015-10-15 20:25:00",8,187.64,"$9.00","$0.00",50,"$5.00","$225.00",25
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$36.00","$0.00",20,"$20.00","$360.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",15,157.22,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,171.32,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",8,171.32,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,199.92,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,199.92,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",10,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",32,152.68,"$0.00","$0.00",60,"$5.00","$270.00",30
"NFL","NFL $3 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",45,145,"$0.00","$0.00",60,"$3.00","$162.00",30
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (4/31)","2015-10-15 20:25:00",3,222.52,"$10.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (27/31)","2015-10-15 20:25:00",9,212.04,"$10.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (21/31)","2015-10-15 20:25:00",10,211.82,"$10.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (28/31)","2015-10-15 20:25:00",10,211.82,"$10.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (5/31)","2015-10-15 20:25:00",19,206.98,"$10.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (19/31)","2015-10-15 20:25:00",27,204.04,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (13/31)","2015-10-15 20:25:00",38,199.92,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (14/31)","2015-10-15 20:25:00",55,195.82,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (11/31)","2015-10-15 20:25:00",98,187.64,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (26/31)","2015-10-15 20:25:00",101,187.34,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (30/31)","2015-10-15 20:25:00",121,184.12,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (8/31)","2015-10-15 20:25:00",139,181.88,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (18/31)","2015-10-15 20:25:00",225,174.22,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (1/31)","2015-10-15 20:25:00",237,173.42,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (12/31)","2015-10-15 20:25:00",270,171.32,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (23/31)","2015-10-15 20:25:00",295,169.1,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (29/31)","2015-10-15 20:25:00",331,165.88,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (17/31)","2015-10-15 20:25:00",347,164.4,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (15/31)","2015-10-15 20:25:00",380,161.22,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (20/31)","2015-10-15 20:25:00",426,157.92,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (6/31)","2015-10-15 20:25:00",435,157.22,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (16/31)","2015-10-15 20:25:00",456,155.4,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (25/31)","2015-10-15 20:25:00",506,152.68,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (9/31)","2015-10-15 20:25:00",532,150.8,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (10/31)","2015-10-15 20:25:00",559,148.36,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (2/31)","2015-10-15 20:25:00",608,145,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (22/31)","2015-10-15 20:25:00",660,142.18,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (24/31)","2015-10-15 20:25:00",705,137.9,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (31/31)","2015-10-15 20:25:00",837,125.28,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (3/31)","2015-10-15 20:25:00",856,121.64,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL 40x Micro Booster [Top 20 Win $10]  (Thu) (7/31)","2015-10-15 20:25:00",879,117.8,"$0.00","$0.00",940,"$0.25","$200.00",20
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",14,157.92,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",11,157.92,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",15,157.92,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",16,137.9,"$0.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $3 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",44,145,"$0.00","$0.00",60,"$3.00","$162.00",30
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",9,137.9,"$0.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $10 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",16,173.42,"$18.00","$0.00",40,"$10.00","$360.00",20
"NFL","NFL $50 Triple Up [Top 9 Win $150] (Multi-Ent  (Thu) (2/3)","2015-10-15 20:25:00",3,199.92,"$150.00","$0.00",30,"$50.00","$1,350.00",9
"NFL","NFL $50 Triple Up [Top 9 Win $150] (Multi-Ent  (Thu) (1/3)","2015-10-15 20:25:00",11,173.42,"$0.00","$0.00",30,"$50.00","$1,350.00",9
"NFL","NFL $50 Triple Up [Top 9 Win $150] (Multi-Ent  (Thu) (3/3)","2015-10-15 20:25:00",20,152.68,"$0.00","$0.00",30,"$50.00","$1,350.00",9
"NFL","NFL $5 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",24,164.4,"$9.00","$0.00",60,"$5.00","$270.00",30
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",1,199.92,"$18.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $5 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",60,"$5.00","$270.00",30
"NFL","NFL 10x Booster [Top 5 Win $250]  (Thu) (2/5)","2015-10-15 20:25:00",8,181.88,"$0.00","$0.00",57,"$25.00","$1,250.00",5
"NFL","NFL 10x Booster [Top 5 Win $250]  (Thu) (3/5)","2015-10-15 20:25:00",13,173.42,"$0.00","$0.00",57,"$25.00","$1,250.00",5
"NFL","NFL 10x Booster [Top 5 Win $250]  (Thu) (1/5)","2015-10-15 20:25:00",16,169.1,"$0.00","$0.00",57,"$25.00","$1,250.00",5
"NFL","NFL 10x Booster [Top 5 Win $250]  (Thu) (4/5)","2015-10-15 20:25:00",27,155.4,"$0.00","$0.00",57,"$25.00","$1,250.00",5
"NFL","NFL 10x Booster [Top 5 Win $250]  (Thu) (5/5)","2015-10-15 20:25:00",42,145,"$0.00","$0.00",57,"$25.00","$1,250.00",5
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (9/10)","2015-10-15 20:25:00",12,181.88,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (1/10)","2015-10-15 20:25:00",18,173.42,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (4/10)","2015-10-15 20:25:00",21,169.1,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (7/10)","2015-10-15 20:25:00",27,164.4,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (10/10)","2015-10-15 20:25:00",45,155.4,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (3/10)","2015-10-15 20:25:00",54,152.68,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (2/10)","2015-10-15 20:25:00",59,150.8,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (8/10)","2015-10-15 20:25:00",64,148.36,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (5/10)","2015-10-15 20:25:00",72,145,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL 10x Booster [Top 10 Win $20]  (Thu) (6/10)","2015-10-15 20:25:00",80,137.9,"$0.00","$0.00",115,"$2.00","$200.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",2,195.82,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",15,145,"$0.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",1,199.92,"$18.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",7,152.68,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $10 50/50   (Thu)","2015-10-15 20:25:00",8,152.68,"$0.00","$0.00",10,"$10.00","$90.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",5,181.88,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,173.42,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",17,157.92,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",10,"$5.00","$45.00",5
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (1/10)","2015-10-15 20:25:00",26,181.88,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (6/10)","2015-10-15 20:25:00",39,173.42,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (9/10)","2015-10-15 20:25:00",44,169.1,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (5/10)","2015-10-15 20:25:00",51,164.4,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (2/10)","2015-10-15 20:25:00",65,155.4,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (8/10)","2015-10-15 20:25:00",69,152.68,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (7/10)","2015-10-15 20:25:00",74,150.8,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (3/10)","2015-10-15 20:25:00",77,148.36,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (10/10)","2015-10-15 20:25:00",80,145,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL 10x Booster [Top 10 Win $100]  (Thu) (4/10)","2015-10-15 20:25:00",96,137.9,"$0.00","$0.00",115,"$10.00","$1,000.00",10
"NFL","NFL $10 50/50  (Thu)","2015-10-15 20:25:00",16,145,"$0.00","$0.00",20,"$10.00","$180.00",10
"NFL","NFL $10 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",15,173.42,"$18.00","$0.00",40,"$10.00","$360.00",20
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",7,169.1,"$9.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",13,155.4,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",14,150.8,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL $20 50/50  (Thu)","2015-10-15 20:25:00",1,211.82,"$36.00","$0.00",20,"$20.00","$360.00",10
"NFL","NFL $5 50/50 [Top 50% Win]  (Thu)","2015-10-15 20:25:00",1,211.82,"$9.00","$0.00",60,"$5.00","$270.00",30
"NFL","NFL $5 50/50  (Thu)","2015-10-15 20:25:00",16,142.18,"$0.00","$0.00",20,"$5.00","$90.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (6/10)","2015-10-15 20:25:00",16,181.88,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (7/10)","2015-10-15 20:25:00",30,173.42,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (4/10)","2015-10-15 20:25:00",36,169.1,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (5/10)","2015-10-15 20:25:00",41,164.4,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (8/10)","2015-10-15 20:25:00",56,155.4,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (10/10)","2015-10-15 20:25:00",62,152.68,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (9/10)","2015-10-15 20:25:00",68,150.8,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (2/10)","2015-10-15 20:25:00",73,148.36,"$0.00","$0.00",115,"$5.00","$500.00",10
"NFL","NFL 10x Booster [Top 10 Win $50]  (Thu) (1/10)","2015-10-15 20:25:00",78,145,"$0.00","$0.00",115,"$5.00","$500.00",10
